id,Csharp,Dsharp,Z,Fsharp,Gsharp,Asharp,C,D,E,F,G,A,B,timestamp,chord,espId
12179,0,1,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:07:36,1,mega
12180,0,1,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:07:37,1,mega
12181,0,1,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:07:38,1,mega
12182,0,1,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:07:38,1,mega
12183,0,0,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:07:38,1,mega
12184,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:38,1,mega
12185,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:38,1,mega
12186,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:39,1,mega
12187,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:39,1,mega
12188,0,1,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:39,1,mega
12189,0,1,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:07:39,1,mega
12190,0,0,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:07:40,1,mega
12191,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:40,1,mega
12192,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:40,1,mega
12193,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:40,1,mega
12194,0,0,1,0,0,0,0,0,1,1,0,1,1,2025-09-04 12:07:41,1,mega
12195,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:07:41,1,mega
12196,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:45,1,mega
12197,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:46,1,mega
12198,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:07:47,1,mega
12199,0,0,1,0,0,0,0,1,1,1,0,0,1,2025-09-04 12:07:47,1,mega
12200,0,0,1,0,0,0,0,1,1,1,1,0,1,2025-09-04 12:07:47,1,mega
12201,0,0,1,0,0,0,0,1,1,1,0,0,1,2025-09-04 12:07:48,1,mega
12202,0,0,1,0,0,0,1,1,1,1,0,0,1,2025-09-04 12:07:48,1,mega
12203,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:07:49,1,mega
12204,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:07:49,1,mega
12205,0,0,1,0,0,0,0,1,1,1,0,0,1,2025-09-04 12:07:49,1,mega
12206,0,0,1,0,0,1,0,1,1,1,0,0,1,2025-09-04 12:07:50,1,mega
12207,0,0,1,0,0,1,0,1,0,1,0,0,1,2025-09-04 12:07:50,1,mega
12208,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:07:50,1,mega
12209,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:50,1,mega
12210,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:07:51,1,mega
12211,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:51,1,mega
12212,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:07:52,1,mega
12213,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:53,1,mega
12214,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:07:53,1,mega
12215,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:53,1,mega
12216,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:07:54,1,mega
12217,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:54,1,mega
12218,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:07:54,1,mega
12219,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:54,1,mega
12220,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:55,1,mega
12221,0,0,1,0,0,1,0,0,1,1,0,0,1,2025-09-04 12:07:56,1,mega
12222,0,1,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:56,1,mega
12223,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:56,1,mega
12224,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:56,1,mega
12225,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:56,1,mega
12226,1,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:57,1,mega
12227,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:58,1,mega
12228,1,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:58,1,mega
12229,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:07:58,1,mega
12230,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12231,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12232,1,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12233,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12234,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12235,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:07:59,1,mega
12236,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:00,1,mega
12237,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:00,1,mega
12238,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:08:00,1,mega
12239,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:01,1,mega
12240,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:12,1,mega
12241,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:12,1,mega
12242,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:13,1,mega
12243,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:14,1,mega
12244,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:08:15,1,mega
12245,0,0,1,0,0,1,1,0,0,1,0,1,1,2025-09-04 12:08:15,1,mega
12246,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:08:16,1,mega
12247,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:16,1,mega
12248,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:16,1,mega
12249,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:17,1,mega
12250,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:08:17,1,mega
12251,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:17,1,mega
12252,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:08:17,1,mega
12253,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:18,1,mega
12254,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:08:18,1,mega
12255,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:18,1,mega
12256,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:19,1,mega
12257,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:19,1,mega
12258,0,0,1,1,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:19,1,mega
12259,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:20,1,mega
12260,0,0,1,0,0,0,1,0,0,1,1,0,1,2025-09-04 12:08:21,1,mega
12261,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:22,1,mega
12262,1,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:22,1,mega
12263,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:23,1,mega
12264,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:23,1,mega
12265,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:24,1,mega
12266,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:24,1,mega
12267,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:24,1,mega
12268,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:25,1,mega
12269,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:25,1,mega
12270,0,0,1,0,0,1,0,1,0,1,0,0,1,2025-09-04 12:08:25,1,mega
12271,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:25,1,mega
12272,0,0,1,0,0,1,0,1,0,1,0,0,1,2025-09-04 12:08:26,1,mega
12273,0,0,1,1,0,1,0,0,0,1,0,0,1,2025-09-04 12:08:26,1,mega
12274,1,0,1,1,0,1,0,0,0,1,0,0,1,2025-09-04 12:08:26,1,mega
12275,1,0,1,0,0,1,0,0,0,1,0,0,1,2025-09-04 12:08:27,1,mega
12276,1,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:27,1,mega
12277,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:27,1,mega
12278,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:27,1,mega
12279,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:27,1,mega
12280,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:27,1,mega
12281,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:28,1,mega
12282,0,0,1,0,0,1,0,0,0,1,0,1,1,2025-09-04 12:08:28,1,mega
12283,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:28,1,mega
12284,0,0,1,0,0,0,1,0,0,1,0,1,1,2025-09-04 12:08:28,1,mega
12285,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:29,1,mega
12286,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:29,1,mega
12287,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:29,1,mega
12288,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:30,1,mega
12289,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:31,1,mega
12290,0,1,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:31,1,mega
12291,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:31,1,mega
12292,0,1,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:31,1,mega
12293,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:32,1,mega
12294,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:32,1,mega
12295,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:32,1,mega
12296,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:32,1,mega
12297,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:32,1,mega
12298,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12299,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12300,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12301,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12302,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12303,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12304,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:33,1,mega
12305,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:34,1,mega
12306,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:34,1,mega
12307,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:34,1,mega
12308,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:34,1,mega
12309,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:36,1,mega
12310,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:36,1,mega
12311,0,0,1,0,0,0,0,0,0,1,1,0,1,2025-09-04 12:08:36,1,mega
12312,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:36,1,mega
12313,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:37,1,mega
12314,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:37,1,mega
12315,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:08:37,1,mega
12316,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:38,1,mega
12317,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:38,1,mega
12318,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:38,1,mega
12319,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:38,1,mega
12320,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:39,1,mega
12321,0,0,1,0,1,0,0,1,0,1,0,0,1,2025-09-04 12:08:39,1,mega
12322,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:39,1,mega
12323,0,1,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:40,1,mega
12324,0,0,1,0,1,0,0,1,0,1,0,0,1,2025-09-04 12:08:40,1,mega
12325,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:40,1,mega
12326,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:40,1,mega
12327,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:40,1,mega
12328,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:08:41,1,mega
12329,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:41,1,mega
12330,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:41,1,mega
12331,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:41,1,mega
12332,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:41,1,mega
12333,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:42,1,mega
12334,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:08:42,1,mega
12335,0,0,1,0,1,0,1,0,1,1,0,0,1,2025-09-04 12:08:42,1,mega
12336,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:08:42,1,mega
12337,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:42,1,mega
12338,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:42,1,mega
12339,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:43,1,mega
12340,1,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:43,1,mega
12341,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:43,1,mega
12342,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:44,1,mega
12343,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:44,1,mega
12344,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:44,1,mega
12345,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:45,1,mega
12346,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:45,1,mega
12347,0,0,1,0,0,0,1,0,0,1,1,0,1,2025-09-04 12:08:45,1,mega
12348,0,0,1,1,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:45,1,mega
12349,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:45,1,mega
12350,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:46,1,mega
12351,0,0,1,0,0,1,0,1,0,1,0,0,1,2025-09-04 12:08:46,1,mega
12352,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:08:46,1,mega
12353,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:47,1,mega
12354,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:48,1,mega
12355,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:49,1,mega
12356,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:49,1,mega
12357,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:49,1,mega
12358,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:50,1,mega
12359,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:51,1,mega
12360,0,0,1,0,0,1,0,0,0,1,0,0,1,2025-09-04 12:08:51,1,mega
12361,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:59,1,mega
12362,0,0,1,0,0,0,1,1,0,1,0,0,1,2025-09-04 12:08:59,1,mega
12363,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:08:59,1,mega
12364,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:08:59,1,mega
12365,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12366,1,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12367,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12368,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12369,0,0,1,0,0,1,0,0,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12370,0,0,1,1,0,1,0,0,0,1,0,0,1,2025-09-04 12:09:00,1,mega
12371,0,0,1,0,0,1,0,0,0,1,0,0,1,2025-09-04 12:09:01,1,mega
12372,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:01,1,mega
12373,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:09:02,1,mega
12374,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:03,1,mega
12375,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:03,1,mega
12376,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:03,1,mega
12377,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:04,1,mega
12378,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:09:04,1,mega
12379,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:04,1,mega
12380,0,0,1,0,1,0,1,0,0,1,0,0,1,2025-09-04 12:09:05,1,mega
12381,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:07,1,mega
12382,0,0,1,0,0,1,1,0,0,1,0,0,1,2025-09-04 12:09:07,1,mega
12383,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:07,1,mega
12384,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:08,1,mega
12385,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:09:10,1,mega
12386,0,1,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:10,1,mega
12387,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:11,1,mega
12388,0,1,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:11,1,mega
12389,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:11,1,mega
12390,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:22,1,mega
12391,0,0,1,0,0,1,0,0,0,1,0,0,1,2025-09-04 12:09:23,1,mega
12392,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:23,1,mega
12393,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:23,1,mega
12394,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:24,1,mega
12395,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:24,1,mega
12396,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:09:24,1,mega
12397,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:25,1,mega
12398,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:09:25,1,mega
12399,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:26,1,mega
12400,0,0,1,0,0,0,0,1,0,1,0,0,1,2025-09-04 12:09:27,1,mega
12401,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:27,1,mega
12402,1,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:27,1,mega
12403,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:27,1,mega
12404,0,0,1,0,0,0,0,0,0,1,1,0,1,2025-09-04 12:09:28,1,mega
12405,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:28,1,mega
12406,0,0,1,0,0,0,1,0,0,1,0,0,1,2025-09-04 12:09:28,1,mega
12407,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:29,1,mega
12408,0,0,1,0,0,0,0,0,0,1,0,0,0,2025-09-04 12:09:29,1,mega
12409,0,0,1,0,1,0,0,0,0,1,0,0,0,2025-09-04 12:09:30,1,mega
12410,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:30,1,mega
12411,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:31,1,mega
12412,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:32,1,mega
12413,0,0,1,0,0,0,0,0,0,1,0,1,1,2025-09-04 12:09:33,1,mega
12414,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:33,1,mega
12415,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:33,1,mega
12416,0,0,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:09:34,1,mega
12417,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:43,1,mega
12418,0,1,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:44,1,mega
12419,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:46,1,mega
12420,0,0,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:09:46,1,mega
12421,0,0,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:46,1,mega
12422,0,0,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:09:48,1,mega
12423,0,0,1,0,1,0,0,0,1,1,0,1,1,2025-09-04 12:09:49,1,mega
12424,0,0,1,0,1,0,0,0,1,1,0,0,1,2025-09-04 12:09:51,1,mega
12425,0,1,1,0,1,0,0,0,0,1,0,0,1,2025-09-04 12:09:52,1,mega
12426,0,1,1,1,1,0,0,0,0,1,0,0,1,2025-09-04 12:10:06,1,mega
12427,0,1,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:08,1,mega
12428,0,1,1,1,0,0,0,0,0,1,0,0,0,2025-09-04 12:10:09,1,mega
12429,0,1,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:09,1,mega
12430,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:15,1,mega
12431,0,1,1,0,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:16,1,mega
12432,0,1,1,0,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:16,1,mega
12433,0,1,1,0,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:16,1,mega
12434,0,0,1,0,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:18,1,mega
12435,0,0,1,0,0,1,0,0,0,1,1,0,1,2025-09-04 12:10:18,1,mega
12436,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:19,1,mega
12437,1,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:20,1,mega
12438,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:20,1,mega
12439,0,1,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:21,1,mega
12440,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:22,1,mega
12441,0,1,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:22,1,mega
12442,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:23,1,mega
12443,0,0,1,1,0,0,0,0,1,1,1,0,1,2025-09-04 12:10:24,1,mega
12444,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:24,1,mega
12445,0,0,1,1,0,0,0,0,1,1,1,0,1,2025-09-04 12:10:24,1,mega
12446,0,0,1,1,0,0,0,0,0,1,1,0,1,2025-09-04 12:10:24,1,mega
12447,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:25,1,mega
12448,0,0,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:25,1,mega
12449,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:26,1,mega
12450,0,0,1,1,0,0,1,0,0,1,0,0,1,2025-09-04 12:10:26,1,mega
12451,0,0,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:26,1,mega
12452,0,0,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:26,1,mega
12453,0,1,1,1,0,0,0,0,0,1,0,0,1,2025-09-04 12:10:28,1,mega
12454,0,0,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:28,1,mega
12455,0,0,1,1,1,0,0,0,1,1,0,0,1,2025-09-04 12:10:30,1,mega
12456,0,0,1,1,0,0,0,1,1,1,0,0,1,2025-09-04 12:10:30,1,mega
12457,0,0,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:31,1,mega
12458,0,1,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:31,1,mega
12459,0,0,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:32,1,mega
12460,0,1,1,1,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:32,1,mega
12461,0,1,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:32,1,mega
12462,0,0,1,0,0,0,0,0,1,1,0,0,1,2025-09-04 12:10:32,1,mega
12463,0,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:33,1,mega
12464,1,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:33,1,mega
12465,1,0,1,1,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:33,1,mega
12466,1,1,1,1,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:34,1,mega
12467,1,0,1,1,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:34,1,mega
12468,1,0,1,1,0,1,1,0,1,1,0,0,1,2025-09-04 12:10:34,1,mega
12469,1,0,1,1,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:35,1,mega
12470,1,0,1,0,0,0,1,0,1,1,1,0,1,2025-09-04 12:10:41,1,mega
12471,1,0,1,0,0,0,1,0,1,1,0,0,1,2025-09-04 12:10:41,1,mega
12472,1,0,1,0,0,0,1,1,1,1,0,0,1,2025-09-04 12:10:41,1,mega
12473,1,1,1,0,0,0,1,1,1,1,0,0,1,2025-09-04 12:10:48,1,mega
12474,1,0,1,0,0,0,1,1,1,1,0,0,1,2025-09-04 12:10:48,1,mega
